90;JBR20200JBR10012;JBR;Jawa Timur;Jember;Mumbulsari;k90;Kawangrejo;68174;C;10000
91;JBR20200JBR10012;JBR;Jawa Timur;Jember;Mumbulsari;k91;Lampeji;68174;C;10000
92;JBR20200JBR10012;JBR;Jawa Timur;Jember;Mumbulsari;k92;Lengkong;68174;C;10000
93;JBR20200JBR10012;JBR;Jawa Timur;Jember;Mumbulsari;k93;Mumbulsari;68174;C;10000
94;JBR20200JBR10012;JBR;Jawa Timur;Jember;Mumbulsari;k94;Suco;68174;C;10000
95;JBR20200JBR10012;JBR;Jawa Timur;Jember;Mumbulsari;k95;Tamansari;68174;C;10000
96;JBR20200JBR10013;JBR;Jawa Timur;Jember;Pakusari;k96;Bedadung;68181;C;10000
97;JBR20200JBR10013;JBR;Jawa Timur;Jember;Pakusari;k97;Jatian;68181;C;10000
98;JBR20200JBR10013;JBR;Jawa Timur;Jember;Pakusari;k98;Kertosari;68181;C;10000
99;JBR20200JBR10013;JBR;Jawa Timur;Jember;Pakusari;k99;Pakusari;68181;C;10000
100;JBR20200JBR10013;JBR;Jawa Timur;Jember;Pakusari;k100;Patemon;68181;C;10000
101;JBR20200JBR10013;JBR;Jawa Timur;Jember;Pakusari;k101;Subo;68181;C;10000
102;JBR20200JBR10013;JBR;Jawa Timur;Jember;Pakusari;k102;Sumber Pinang;68181;C;10000
103;JBR20200JBR10014;JBR;Jawa Timur;Jember;Panti;k103;Glagahwero;68153;C;10000
104;JBR20200JBR10014;JBR;Jawa Timur;Jember;Panti;k104;Kemiri;68153;C;10000
105;JBR20200JBR10014;JBR;Jawa Timur;Jember;Panti;k105;Kemuningsari Lor;68153;C;10000
106;JBR20200JBR10014;JBR;Jawa Timur;Jember;Panti;k106;Pakis;68153;C;10000
107;JBR20200JBR10014;JBR;Jawa Timur;Jember;Panti;k107;Panti;68153;C;10000
108;JBR20200JBR10014;JBR;Jawa Timur;Jember;Panti;k108;Serut;68153;C;10000
109;JBR20200JBR10014;JBR;Jawa Timur;Jember;Panti;k109;Suci;68153;C;10000
110;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k110;Bagon;68164;C;10000
111;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k111;Grenden;68164;C;10000
112;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k112;Jambearum;68164;C;10000
113;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k113;Kasiyan;68164;C;10000
114;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k114;Kasiyan Timur;68164;C;10000
115;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k115;Mlokorejo;68164;C;10000
116;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k116;Mojomulyo;68164;C;10000
117;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k117;Mojosari;68164;C;10000
118;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k118;Puger Kulon;68164;C;10000
119;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k119;Puger Wetan;68164;C;10000
120;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k120;Wonosari;68164;C;10000
121;JBR20200JBR10015;JBR;Jawa Timur;Jember;Puger;k121;Wringin Telu;68164;C;10000
122;JBR20200JBR10016;JBR;Jawa Timur;Jember;Rambipuji;k122;Curahmalang;68152;C;10000
123;JBR20200JBR10016;JBR;Jawa Timur;Jember;Rambipuji;k123;Gugut;68152;C;10000
124;JBR20200JBR10016;JBR;Jawa Timur;Jember;Rambipuji;k124;Kaliwining;68152;C;10000
125;JBR20200JBR10016;JBR;Jawa Timur;Jember;Rambipuji;k125;Nogosari;68152;C;10000
126;JBR20200JBR10016;JBR;Jawa Timur;Jember;Rambipuji;k126;Pecoro;68152;C;10000
127;JBR20200JBR10016;JBR;Jawa Timur;Jember;Rambipuji;k127;Rambigundam;68152;C;10000
128;JBR20200JBR10016;JBR;Jawa Timur;Jember;Rambipuji;k128;Rambipuji;68152;C;10000
129;JBR20200JBR10016;JBR;Jawa Timur;Jember;Rambipuji;k129;Rowotamtu;68152;C;10000
130;JBR20200JBR10017;JBR;Jawa Timur;Jember;Silo;k130;Garahan;68184;C;10000
131;JBR20200JBR10017;JBR;Jawa Timur;Jember;Silo;k131;Harjomolyo;68184;C;10000
132;JBR20200JBR10017;JBR;Jawa Timur;Jember;Silo;k132;Karangharjo;68184;C;10000
133;JBR20200JBR10017;JBR;Jawa Timur;Jember;Silo;k133;Mulyorejo;68184;C;10000
134;JBR20200JBR10017;JBR;Jawa Timur;Jember;Silo;k134;Pace;68184;C;10000
135;JBR20200JBR10017;JBR;Jawa Timur;Jember;Silo;k135;Sempolan;68184;C;10000
136;JBR20200JBR10017;JBR;Jawa Timur;Jember;Silo;k136;Sidomulyo;68184;C;10000
137;JBR20200JBR10017;JBR;Jawa Timur;Jember;Silo;k137;Silo;68184;C;10000
138;JBR20200JBR10017;JBR;Jawa Timur;Jember;Silo;k138;Sumberjati;68184;C;10000
139;JBR20200JBR10018;JBR;Jawa Timur;Jember;Sukorambi;k139;Dukuh Mencek;68151;C;10000
140;JBR20200JBR10018;JBR;Jawa Timur;Jember;Sukorambi;k140;Jubung;68151;C;10000
141;JBR20200JBR10018;JBR;Jawa Timur;Jember;Sukorambi;k141;Karangpring;68151;C;10000
142;JBR20200JBR10018;JBR;Jawa Timur;Jember;Sukorambi;k142;Kelungkung;68151;C;10000
143;JBR20200JBR10018;JBR;Jawa Timur;Jember;Sukorambi;k143;Sukorambi;68151;C;10000
144;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k144;Arjasa;68194;C;10000
145;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k145;Balet Baru;68194;C;10000
146;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k146;Dawuhan Mangli;68194;C;10000
147;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k147;Mojogeni;68194;C;10000
148;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k148;Pocangan;68194;C;10000
149;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k149;Sukokerto;68194;C;10000
150;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k150;Sukorejo;68194;C;10000
151;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k151;Sukosari;68194;C;10000
152;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k152;Sukowono;68194;C;10000
153;JBR20200JBR10019;JBR;Jawa Timur;Jember;Sukowono;k153;Sumber Wringin;68194;C;10000
